word,cluster
great,2
great,2
great,2
great,2
great,1
great,2
great,1
great,2
great,2
great,1
great,2
great,2
great,2
great,2
great,1
great,2
great,2
great,1
great,2
great,2
great,2
great,1
great,2
great,2
great,2
great,2
great,2
great,2
great,1
great,2
great,1
great,2
great,1
great,2
great,1
great,2
great,2
great,2
great,2
great,2
great,1
great,1
great,2
great,2
great,2
great,2
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,2
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,1
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
ultra,5
