word,cluster
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,0
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,3
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,1
first,8
first,8
first,8
first,8
first,8
first,8
first,3
first,8
first,8
first,8
first,8
first,3
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,3
first,8
first,1
first,8
first,8
first,8
first,0
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,3
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,1
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,1
first,8
first,8
first,8
first,8
first,8
first,8
first,5
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,1
first,8
first,8
first,1
first,8
first,8
first,1
first,8
first,8
first,8
first,8
first,1
first,1
first,1
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,0
first,8
first,8
first,8
first,0
first,8
first,8
first,8
first,8
first,1
first,8
first,8
first,8
first,8
first,1
first,8
first,1
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,1
first,8
first,8
first,8
first,1
first,1
first,8
first,8
first,0
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,3
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,0
first,1
first,8
first,8
first,1
first,0
first,8
first,8
first,8
first,8
first,8
first,1
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,1
first,8
first,8
first,8
first,8
first,8
first,8
first,0
first,8
first,1
first,8
first,0
first,8
first,8
first,8
first,1
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,0
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,1
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,1
first,8
first,0
first,8
first,8
first,8
first,8
first,8
first,3
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,1
first,8
first,8
first,8
first,8
first,8
first,8
first,1
first,8
first,3
first,8
first,8
first,1
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,1
first,1
first,3
first,1
first,1
first,0
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,1
first,1
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,1
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,6
first,8
first,8
first,8
first,8
first,1
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,1
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,1
first,8
first,0
first,1
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,0
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,3
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,1
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,1
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,0
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,1
first,8
first,8
first,8
first,1
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
first,8
top,3
top,3
