word,cluster
great,4
great,4
great,4
great,4
great,4
great,4
great,1
great,4
great,6
great,4
great,4
great,4
great,4
great,6
great,1
great,4
great,4
great,4
great,4
great,4
great,4
great,4
great,4
great,4
great,4
great,4
great,4
great,4
great,4
great,4
great,1
great,4
great,4
great,4
great,1
great,4
great,4
great,4
great,4
great,4
great,4
great,4
great,4
great,4
great,4
great,4
ultra,2
ultra,1
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,6
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,6
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,1
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,1
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,1
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,1
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,1
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,1
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,1
ultra,2
ultra,2
ultra,2
ultra,2
ultra,1
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,1
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,1
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,1
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
ultra,2
